CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;ESTADO_CURSO;CODIGO_NIVEL_FORMACION;NIVEL_FORMACION;CODIGO_JORNADA;NOMBRE_JORNADA;TIPO_DE_FORMACION;FECHA_INICIO_FICHA;FECHA_TERMINACION_FICHA;ETAPA_FICHA;MODALIDAD_FORMACION;NOMBRE_RESPONSABLE;NUMERO_IDENTIFICACION_EMPRESA;TIPO_IDENTIFICACION_EMPRESA;NOMBRE_EMPRESA;CODIGO_SECTOR_PROGRAMA;NOMBRE_SECTOR_PROGRAMA;CODIGO_OCUPACION;NOMBRE_OCUPACION;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;NUMERO_CURSOS;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES;HORAS_PLANTA;HORAS_CONTRATISTAS;HORAS_CONTRATISTAS_EXTERNOS;HORAS_MONITORES;HORAS_INST_EMPRESA;TOTAL_HORAS;TOTAL_APRENDICES_ACTIVOS;DURACION_PROGRAMA;NOMBRE_NUEVO_SECTOR;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;405941;1405941;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;03/09/2012;03/09/2014;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;832009376;NIT;IED AGROINDUSTRIAL SANTIAGO DE CHOCONTA;1;PRIMARIO Y EXTRACTIVO;9213;SUPERVISORES, PROCESAMIENTO DE ALIMENTOS, BEBIDAS Y TABACO;921321;1;PROCESAMIENTO DE ALIMENTOS;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;0;;1;12;25;37;1338:00;12:00;0:00;0:00;0:00;1350:00;37;3880;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;449433;1449433;Terminada por fecha;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;26/11/2012;26/11/2013;PRACTICA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;8999994682;NIT;ALCALDIA MUNICIPAL DE SOPO;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;228172;1;SISTEMAS;57;COLOMBIA;25;CUNDINAMARCA;758;SOPÓ;0;;;0;;1;10;8;18;2:54;430:00;0:00;0:00;0:00;432:54;12;1900;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;638854;1638854;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;07/11/2013;14/11/2013;LECTIVA;PRESENCIAL;CLAUDIA MARCELA VALERO SANCHEZ;8600744509CMM;NIT;QUALA S.A.;4;SERVICIOS;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96150386;1;MANIPULACIÓN DE ALIMENTOS;57;COLOMBIA;25;CUNDINAMARCA;817;TOCANCIPÁ;0;;;0;;1;11;4;15;0:00;10:00;0:00;0:00;0:00;10:00;15;10;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;606481;1606481;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;23/09/2013;04/10/2013;LECTIVA;PRESENCIAL;IVAN ADOLFO PINEDA;8999993186;NIT;ALCALDIA ZIPAQUIRA;3;COMERCIO;1353;AUXILIARES DE INFORMACIÓN Y SERVICIO AL CLIENTE;13530425;1;SERVICIO AL CLIENTE;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;5;29;34;0:00;40:00;0:00;0:00;0:00;40:00;22;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;397585;1397585;Terminada por fecha;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;24/09/2012;24/09/2013;PRACTICA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;;;;2;INDUSTRIA;2262;INSPECTORES DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL;226205;3;SEGURIDAD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;317;GUACHETA;0;;;0;;1;5;30;35;2:54;293:11;0:00;0:00;0:00;296:05;29;1940;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;519749;1519749;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;06/05/2013;11/06/2013;LECTIVA;PRESENCIAL;WILMAR ARLEY MORA CONTRERAS;832004421;NIT;INSTITUCION EDUCATIVA MUNICIPAL JOSE MARIA ESCRIVA DE BALAGUER;2;INDUSTRIA;8371;MECÁNICOS INDUSTRIALES;83710041;1;APLICACIÓN DE LOS SENSORES EN LA TECNOLOGÍA DE MEDICIÓN Y CONTROL DE PROCESOS .;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1003;AULA MÓVIL;1;6;9;15;0:00;39:00;0:00;0:00;0:00;39:00;15;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;498642;1498642;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;01/04/2013;03/05/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;6;PENDIENTE POR DEFINIR;2172;ADMINISTRADORES DE SISTEMAS INFORMÁTICOS;21720017;1;APLICACIONES DEL CRM;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;14;23;37;0:00;49:35;0:00;0:00;0:00;49:35;11;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;508616;1508616;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;19/04/2013;27/05/2013;LECTIVA;PRESENCIAL;LILIANA MURILLO;8999993186;NIT;ALCALDIA ZIPAQUIRA;4;SERVICIOS;6352;PANADEROS Y PASTELEROS;63520521;1;ELABORACION DE PRODUCTOS DE PANADERIA;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;11;5;16;0:00;24:00;0:00;0:00;0:00;24:00;7;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;606496;1606496;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;20/09/2013;30/09/2013;LECTIVA;PRESENCIAL;SOLEDAD DE LA CRUZ HERNANDEZ;8999993186;NIT;ALCALDIA ZIPAQUIRA;2;INDUSTRIA;1111;CONTADORES Y AUDITORES;11110044;1;OHSAS 18001 FUNDAMENTOS SISTEMA DE GESTIÓN DE SEGURIDAD INDUSTRIAL Y SALUD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;16;12;28;0:00;40:00;0:00;0:00;0:00;40:00;28;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;392407;1392407;Terminada;7;ESPECIALIZACIÓN TECNOLÓGICA;4;MIXTA;NO A LA MEDIDA;30/07/2012;15/02/2013;LECTIVA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;860030197;NIT;"JANDIN BOTANICO DE BOGOTA ""JOSE CELESTINO MUTIS""";6;PENDIENTE POR DEFINIR;2152;URBANISTAS Y PLANIFICADORES DEL USO DEL SUELO;215202;1;GESTIÓN AMBIENTAL;57;COLOMBIA;11;BOGOTÁ D.C.;1;BOGOTÁ;0;;;0;;1;18;10;28;0:00;98:00;0:00;0:00;0:00;98:00;20;630;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;516752;1516752;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;02/05/2013;27/06/2013;LECTIVA;PRESENCIAL;MIGUEL ANGEL PEDRAZA ACOSTA;832000402;NIT;YAZAKI CIEMEL S.A;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73310303;1;TÉCNICAS PARA MANEJO DE CULTIVOS URBANOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;5;19;24;0:00;56:00;0:00;0:00;0:00;56:00;24;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;538697;1538697;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;07/06/2013;28/06/2013;LECTIVA;PRESENCIAL;EUCARIS YARURO PRADO;8999993573;NIT;ALCALDIA CHOCONTA;6;PENDIENTE POR DEFINIR;6373;ESTILISTAS, ESTETICISTAS Y AFINES;63730587;1;PEINADOS Y CEPILLADOS;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;0;;1;0;32;32;0:00;40:00;0:00;0:00;0:00;40:00;27;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;509425;1509425;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;20/04/2013;04/05/2013;LECTIVA;PRESENCIAL;OLGA LUCIA CABRA CORREA;8999993842;NIT;ALCALDIA DE SIMIJACA;4;SERVICIOS;6352;PANADEROS Y PASTELEROS;63520322;1;CHOCOLATERIA NIVEL I;57;COLOMBIA;25;CUNDINAMARCA;745;SIMIJACA;0;;;0;;1;6;15;21;0:00;16:00;0:00;0:00;0:00;16:00;21;20;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;585160;1585160;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;27/08/2013;30/08/2013;LECTIVA;PRESENCIAL;ARMANDO VEGA ALVAREZ;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;2;INDUSTRIA;2262;INSPECTORES DE SANIDAD, SEGURIDAD Y SALUD OCUPACIONAL;22620414;2;AVANZADO  TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;0;;1;20;9;29;0:00;40:00;0:00;0:00;0:00;40:00;29;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;586328;1586328;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;20/08/2013;28/08/2013;LECTIVA;PRESENCIAL;DIANA CAROLINA HERRERA BARRIOS;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;6355;COCINEROS;63550035;1;COCINA BÁSICA NIVEL 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;0;12;12;0:00;40:00;0:00;0:00;0:00;40:00;12;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;591649;1591649;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;02/09/2013;14/09/2013;LECTIVA;PRESENCIAL;HAROLD JURADO DUQUE;899999430;NIT;ALCALDIA DE SUESCA;4;SERVICIOS;5243;DISEÑADORES DE TEATRO, MODA, EXHIBICIÓN, Y OTROS DISEÑADORES CREATIVOS;52430107;1;TRAZO CORTE Y CONFECCIÓN DE ROPA DEPORTIVA;57;COLOMBIA;25;CUNDINAMARCA;772;SUESCA;0;;;0;;1;0;17;17;0:00;60:00;0:00;0:00;0:00;60:00;15;60;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;523004;1523004;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;09/05/2013;16/05/2013;LECTIVA;PRESENCIAL;CAMILO CASTAÑEDA;860028093;NIT;"CORPORACION DE ABASTOS DE BOGOTA S.A.""CORABASTOS""";4;SERVICIOS;6355;COCINEROS;63550091;1;BÁSICO DE COCINA CRIOLLA;57;COLOMBIA;11;BOGOTÁ D.C.;1;BOGOTÁ;0;;;0;;1;4;16;20;0:00;35:00;0:00;0:00;0:00;35:00;15;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;575234;1575234;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;05/08/2013;10/12/2013;LECTIVA;PRESENCIAL;NELSON ALFREDO PACHON RODRIGUEZ;899999362;NIT;ALCALDIA MUNICIPAL DE GUACHETA;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73310277;1;EMPRENDEDOR EN ESTABLECIMIENTO DE CULTIVOS PERENNES;57;COLOMBIA;25;CUNDINAMARCA;317;GUACHETA;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;19;18;37;0:00;238:00;0:00;0:00;0:00;238:00;22;340;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;655514;1655514;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;29/11/2013;27/11/2015;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;6;PENDIENTE POR DEFINIR;1231;ASISTENTES CONTABLES Y FINANCIEROS;123112;100;CONTABILIDAD Y FINANZAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2115;100 MIL OPORTUNIDADES PARA LOS JÓVENES;1;8;24;32;0:00;1:00;0:00;0:00;0:00;1:00;32;3540;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;528325;1528325;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;20/05/2013;12/12/2014;LECTIVA;PRESENCIAL;JEINY ROMERO;8320039038;NIT;I. E. D. COLEGIO NACIONAL DIVERSIFICADO;4;SERVICIOS;1344;AUXILIARES DE ARCHIVO Y REGISTRO;134401;101;ASISTENCIA EN ORGANIZACIÓN DE ARCHIVOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;4;26;30;0:00;84:00;0:00;0:00;0:00;84:00;30;1960;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;575065;1575065;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;07/08/2013;12/12/2013;LECTIVA;PRESENCIAL;JOSE FARUK ROJAS NAVARRO;8999993573;NIT;ALCALDIA CHOCONTA;2;INDUSTRIA;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151451;1;EMPRENDEDOR EN PROCESAMIENTO Y COMERCIALIZACION DE PRODUCTOS DERIVADOS DE FRUTAS Y HORTALIZAS;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;5;31;36;0:00;246:00;0:00;0:00;0:00;246:00;36;300;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;638865;1638865;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;08/11/2013;06/12/2013;LECTIVA;PRESENCIAL;EUCARIS YARURO PALERMA;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;6373;ESTILISTAS, ESTETICISTAS Y AFINES;63730587;1;PEINADOS Y CEPILLADOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;0;17;17;0:00;40:00;0:00;0:00;0:00;40:00;13;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;596069;1596069;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;11/09/2013;21/09/2013;LECTIVA;PRESENCIAL;DIANA LETICIA TRUJILLO ESPEJO;8999991140;NIT;GOBERNACION DE CUNDINAMARCA;6;PENDIENTE POR DEFINIR;8366;PINTORES Y EMPAPELADORES;83660048;1;ESTUCO Y PINTURA;57;COLOMBIA;25;CUNDINAMARCA;154;CARMEN DE CARUPA;0;;;0;;1;18;3;21;0:00;50:00;0:00;0:00;0:00;50:00;21;50;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;495641;1495641;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;22/03/2013;12/12/2014;LECTIVA;PRESENCIAL;AURA LUCIA MAYORGA;8320035501;NIT;INSTITUTO TECNICO LUIS ORJUELA;4;SERVICIOS;1331;AUXILIARES CONTABLES;133146;1;CONTABILIZACIÓN DE OPERACIONES COMERCIALES Y FINANCIERAS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;10;19;29;0:00;109:00;0:00;0:00;0:00;109:00;27;1940;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;589340;1589340;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;26/08/2013;30/08/2013;LECTIVA;PRESENCIAL;IDALY CARDOZO VELAZCO;79166581;NIT;EDGAR ARTURO PEREZ RODRIGUEZ;6;PENDIENTE POR DEFINIR;7313;MINEROS -PRODUCCIÓN BAJO TIERRA;73130073;1;SEGURIDAD BASICA EN MINAS BAJO TIERRA;57;COLOMBIA;25;CUNDINAMARCA;224;CUCUNUBÁ;0;;;1003;AULA MÓVIL;1;16;1;17;0:00;40:00;0:00;0:00;0:00;40:00;17;40;MINERIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;397590;1397590;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;24/09/2012;24/09/2014;LECTIVA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;;;;6;PENDIENTE POR DEFINIR;8222;SUPERVISORES DE OPERACIÓN DE TRANSPORTE TERRESTRE (NO FERROVIARIO);822202;1;GESTIÓN LOGÍSTICA;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;13;22;35;801:46;532:31;0:00;0:00;0:00;1334:17;26;3645;TRANSPORTE;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;644225;1644225;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;15/11/2013;13/12/2013;LECTIVA;PRESENCIAL;ALEXANDRA SARMIENTO MELO;8999991728;NIT;ALCALDIA CHIA;4;SERVICIOS;8422;SASTRES, MODISTOS, PLATEROS Y SOMBREREROS;84220236;1;TRAZO Y CORTE DE PANTALÓN DE DAMA;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;0;16;16;0:00;40:00;0:00;0:00;0:00;40:00;16;40;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;437116;1437116;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;07/11/2012;07/11/2014;LECTIVA;VIRTUAL;GERMAN ROBAYO CRUZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;6;PENDIENTE POR DEFINIR;8222;SUPERVISORES DE OPERACIÓN DE TRANSPORTE TERRESTRE (NO FERROVIARIO);822202;1;GESTIÓN LOGÍSTICA;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;22;25;47;0:00;1841:00;0:00;0:00;0:00;1841:00;41;3645;TRANSPORTE;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;531852;1531852;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;24/05/2013;24/06/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;2281;TÉCNICOS DE SISTEMAS;22810744;1;MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2010: EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1001;AMBIENTES VIRTUALES DE APRENDIZAJE;1;11;26;37;0:00;44:00;0:00;0:00;0:00;44:00;9;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;343395;1343395;Terminada;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;16/03/2012;13/12/2013;PRACTICA;PRESENCIAL;LUZ JANETH BERNAL;8320035501;NIT;INSTITUTO TECNICO LUIS ORJUELA;4;SERVICIOS;1331;AUXILIARES CONTABLES;133146;1;CONTABILIZACIÓN DE OPERACIONES COMERCIALES Y FINANCIERAS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;17;23;40;0:00;239:00;0:00;0:00;0:00;239:00;33;1940;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;539108;1539108;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;07/06/2013;12/06/2013;LECTIVA;PRESENCIAL;CAMILO EDUARDO ROBAYO SANCHEZ;8999993677;NIT;ALCALDIA CARMEN DE CARUPA;1;PRIMARIO Y EXTRACTIVO;7332;TRABAJADORES PECUARIOS;73321770;1;INSEMINACION ARTIFICIAL EN BOVINOS APLICADA;57;COLOMBIA;25;CUNDINAMARCA;154;CARMEN DE CARUPA;0;;;0;;1;17;3;20;0:00;40:00;0:00;0:00;0:00;40:00;17;40;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;661791;1661791;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;19/12/2013;19/12/2015;LECTIVA;COMBINADA;GERMAN ROBAYO CRUZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;6;PENDIENTE POR DEFINIR;1231;ASISTENTES CONTABLES Y FINANCIEROS;123112;100;CONTABILIDAD Y FINANZAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2115;100 MIL OPORTUNIDADES PARA LOS JÓVENES;1;1;29;30;0:30;0:00;0:00;0:00;0:00;0:30;30;3540;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;349640;1349640;Terminada;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;27/03/2012;13/12/2013;PRACTICA;PRESENCIAL;IVAN BERNAL;8001709036;NIT;INSTITUCION EDUCATIVA INSTITUTO TECNICO INDUSTRIAL;6;PENDIENTE POR DEFINIR;8311;AJUSTADORES DE MÁQUINAS-HERRAMIENTAS;831104;100;MECANIZADO DE PRODUCTOS METALMECÁNICOS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;23;6;29;0:00;246:30;0:00;0:00;0:00;246:30;28;1500;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;625218;1625218;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;21/10/2013;30/11/2013;LECTIVA;VIRTUAL;JAIRO ANTONIO;;;;5;TRANSVERSAL;5125;OCUPACIONES PROFESIONALES EN RELACIONES PÚBLICAS Y COMUNICACIONES;51250023;2;ENGLISH DOT WORKS LEVEL 1 - INGLÉS 1;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1013;PROGRAMA DE BILINGUISMO;1;25;47;72;0:00;60:00;0:00;0:00;0:00;60:00;3;60;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;625511;1625511;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;22/10/2013;31/10/2013;LECTIVA;PRESENCIAL;HAROLD JURADO DUQUE;8999993186;NIT;ALCALDIA ZIPAQUIRA;2;INDUSTRIA;8422;SASTRES, MODISTOS, PLATEROS Y SOMBREREROS;84220263;1;DISEÑO Y PRODUCCIÓN DE CAMISETAS TIPO POLO;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;0;;1;0;23;23;0:00;40:00;0:00;0:00;0:00;40:00;20;40;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;657309;1657309;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;03/12/2013;12/12/2013;LECTIVA;PRESENCIAL;YESID NARANJO CARDENAS;800094711;NIT;MUNICIPIO DE MANTA;6;PENDIENTE POR DEFINIR;8366;PINTORES Y EMPAPELADORES;83660048;1;ESTUCO Y PINTURA;57;COLOMBIA;25;CUNDINAMARCA;436;MANTA;0;;;0;;1;25;14;39;0:00;45:00;0:00;0:00;0:00;45:00;34;50;CONSTRUCCION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;575370;1575370;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;06/08/2013;13/12/2013;LECTIVA;PRESENCIAL;DANIEL ALBERTO BELTRAN;8999993573;NIT;ALCALDIA CHOCONTA;1;PRIMARIO Y EXTRACTIVO;7332;TRABAJADORES PECUARIOS;73321297;1;PRODUCCIÓN Y COMERCIALIZACIÓN DE HUEVOS CON ÉNFASIS EN GALLINAS EN PASTOREO;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;2;27;29;0:00;250:00;0:00;0:00;0:00;250:00;18;280;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;487521;1487521;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;18/03/2013;12/12/2014;LECTIVA;PRESENCIAL;DIANA CAROLINA GONZALEZ;900015752;NIT;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL EL ALTICO;1;PRIMARIO Y EXTRACTIVO;9361;OPERADORES DE CONTROL DE PROCESOS Y MÁQUINAS PARA LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;936181;1;PROCESAMIENTO DE LACTEOS;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;11;15;26;0:00;148:00;0:00;0:00;0:00;148:00;25;1940;SERVICIOS;
