CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;ESTADO_CURSO;CODIGO_NIVEL_FORMACION;NIVEL_FORMACION;CODIGO_JORNADA;NOMBRE_JORNADA;TIPO_DE_FORMACION;FECHA_INICIO_FICHA;FECHA_TERMINACION_FICHA;ETAPA_FICHA;MODALIDAD_FORMACION;NOMBRE_RESPONSABLE;NUMERO_IDENTIFICACION_EMPRESA;TIPO_IDENTIFICACION_EMPRESA;NOMBRE_EMPRESA;CODIGO_SECTOR_PROGRAMA;NOMBRE_SECTOR_PROGRAMA;CODIGO_OCUPACION;NOMBRE_OCUPACION;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;CODIGO_PAIS_CURSO;NOMBRE_PAIS_CURSO;CODIGO_DEPARTAMENTO_CURSO;NOMBRE_DEPARTAMENTO_CURSO;CODIGO_MUNICIPIO_CURSO;NOMBRE_MUNICIPIO_CURSO;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;NUMERO_CURSOS;TOTAL_APRENDICES_MASCULINOS;TOTAL_APRENDICES_FEMENINOS;TOTAL_APRENDICES;HORAS_PLANTA;HORAS_CONTRATISTAS;HORAS_CONTRATISTAS_EXTERNOS;HORAS_MONITORES;HORAS_INST_EMPRESA;TOTAL_HORAS;TOTAL_APRENDICES_ACTIVOS;DURACION_PROGRAMA;NOMBRE_NUEVO_SECTOR;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;844177;1844177;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;25/09/2014;27/11/2014;LECTIVA;PRESENCIAL;HERNANDO RODRIGUEZ;899999362;NIT;ALCALDIA MUNICIPAL DE GUACHETA;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;22810412;1;MANEJO BASICO DE HERAMIENTAS INFORMATICAS;57;COLOMBIA;25;CUNDINAMARCA;317;GUACHETA;0;;;2135;ATENCION A INSTITUCIONES;1;4;28;32;0:00;36:00;0:00;0:00;0:00;36:00;32;40;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;702955;1702955;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/03/2014;07/03/2014;LECTIVA;PRESENCIAL;CARMEN EMILME MARTINEZ VELAZQUEZ;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;2;INDUSTRIA;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620414;2;AVANZADO  TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;12;3;15;0:00;40:00;0:00;0:00;0:00;40:00;15;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;870150;1870150;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;25/10/2014;01/11/2014;LECTIVA;PRESENCIAL;PIEDAD MATAMORROS;8999994439;NIT;ALCALDIA MUNICIPAL DE TABIO;6;PENDIENTE POR DEFINIR;2251;DISEÑADORES INDUSTRIALES;22510006;1;DISEÑO Y DESARROLLO DE PRODUCTOS;57;COLOMBIA;25;CUNDINAMARCA;785;TABIO;0;;;2135;ATENCION A INSTITUCIONES;1;5;17;22;0:00;40:00;0:00;0:00;0:00;40:00;22;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;872813;1872813;Terminada por fecha;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;25/10/2014;09/11/2014;LECTIVA;PRESENCIAL;BERTHA SILVA;8999991728;NIT;ALCALDIA CHIA;6;PENDIENTE POR DEFINIR;6355;COCINEROS;63550166;1;PREPARACIONES BASICAS DE COCINA CALIENTE;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;7;13;20;0:00;24:00;0:00;0:00;0:00;24:00;20;20;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;677856;1677856;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;07/02/2014;24/02/2014;LECTIVA;PRESENCIAL;IVAN RICARDO CELEITA DIAZ;8999991728;NIT;ALCALDIA CHIA;1;PRIMARIO Y EXTRACTIVO;7332;TRABAJADORES PECUARIOS;73320034;5;INSEMINACION ARTIFICIAL EN BOVINOS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;8;15;23;0:00;56:00;0:00;0:00;0:00;56:00;23;56;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;860455;1860455;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;15/10/2014;04/11/2014;LECTIVA;PRESENCIAL;JOHANNA ANGELICA SEGURA;204204126;NIT;COLEGIO COLOMBO HISPANO;4;SERVICIOS;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620170;1;PANORAMA DE RIESGOS Y PROGRAMA DE SALUD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;15;16;31;0:00;20:00;0:00;0:00;0:00;20:00;31;20;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;828529;1828529;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;02/09/2014;21/10/2014;LECTIVA;PRESENCIAL;LUZ MIRIAM GARCIA QUIVANO;800141644;NIT;ARMADA NACIONAL;6;PENDIENTE POR DEFINIR;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620036;1;BÁSICO DE SALUD OCUPACIONAL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;23;0;23;0:00;40:00;0:00;0:00;0:00;40:00;23;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;865415;1865415;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;18/10/2014;04/11/2014;LECTIVA;PRESENCIAL;JOSE ALVARO HERNANDEZ;204204126;NIT;COLEGIO COLOMBO HISPANO;5;TRANSVERSAL;4131;INSTRUCTORES DE FORMACIÓN PARA EL TRABAJO;41311147;1;FUNDAMENTACION PEDAGOGICA DE LA FORMACION PROFESIONAL INTEGRAL EN EL ENFOQUE PARA EL DESARROLLO COMPETENCIAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;10;15;25;0:00;40:00;0:00;0:00;0:00;40:00;25;40;EDUCACION;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;591611;1591611;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;02/09/2013;02/12/2014;LECTIVA;PRESENCIAL;GERMAN ROBAYO;8300023660;NIT;BIMBO DE COLOMBIA S.A.;2;INDUSTRIA;8371;MECÁNICOS INDUSTRIALES;837126;101;MECANICO DE MAQUINARIA INDUSTRIAL;57;COLOMBIA;25;CUNDINAMARCA;799;TENJO;0;;;0;;1;8;19;27;1:56;270:00;0:00;0:00;0:00;271:56;24;2200;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;839946;1839946;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;17/09/2014;29/09/2014;LECTIVA;PRESENCIAL;ELIANA SANTIAGO;8999994668;NIT;ALCALDIA MUNICIPAL DE COGUA;1;PRIMARIO Y EXTRACTIVO;9615;OBREROS Y AYUDANTES EN LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;96151461;2;HIGIENE Y MANIPULACION DE ALIMENTOS.;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;2135;ATENCION A INSTITUCIONES;1;3;18;21;0:00;40:00;0:00;0:00;0:00;40:00;21;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;862315;1862315;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;18/10/2014;22/11/2014;LECTIVA;PRESENCIAL;SANDRA PATRICIA MOSQUERA;8999991728;NIT;ALCALDIA CHIA;2;INDUSTRIA;5243;DISEÑADORES DE TEATRO DE MODA DE EXHIBICIÓN DE Y OTROS DISEÑADORES CREATIVOS;52430082;3;CONFECCIÓN DE PIJAMAS.;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;1;33;34;0:00;48:00;0:00;0:00;0:00;48:00;19;48;TEXTILES;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;844144;1844144;Terminada por fecha;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;24/09/2014;10/10/2014;LECTIVA;PRESENCIAL;WEIMAR FLOREZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;4;SERVICIOS;2281;TÉCNICOS DE SISTEMAS;22810570;1;MANEJO DE HERRAMIENTAS OFIMATICAS: MICROSOFT EXCEL;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;1;18;19;0:00;30:00;0:00;0:00;0:00;30:00;19;50;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;674097;1674097;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/02/2014;08/02/2014;LECTIVA;PRESENCIAL;ARMANDO VEGA;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;2;INDUSTRIA;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620414;2;AVANZADO  TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;7;16;23;0:00;40:00;0:00;0:00;0:00;40:00;23;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;481279;1481279;En ejecucion;2;TÉCNICO;4;MIXTA;A LA MEDIDA;11/03/2013;12/12/2014;PRACTICA;PRESENCIAL;IVAN BERNAL;8001709036;NIT;INSTITUCION EDUCATIVA INSTITUTO TECNICO INDUSTRIAL;6;PENDIENTE POR DEFINIR;8371;MECÁNICOS INDUSTRIALES;837132;1;MECÁNICO DE MAQUINARIA INDUSTRIAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;17;12;29;0:00;234:00;0:00;0:00;0:00;234:00;22;1605;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;644617;1644617;En ejecucion;6;TECNÓLOGO;4;MIXTA;NO A LA MEDIDA;15/11/2013;15/11/2015;LECTIVA;PRESENCIAL;GERMAN ROBAYO CRUZ;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;6;PENDIENTE POR DEFINIR;1231;ASISTENTES CONTABLES Y FINANCIEROS;123112;100;CONTABILIDAD Y FINANZAS;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2115;100 MIL OPORTUNIDADES PARA LOS JÓVENES;1;2;19;21;0:00;280:00;0:00;0:00;0:00;280:00;7;3540;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;709365;1709365;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;10/03/2014;16/07/2014;LECTIVA;PRESENCIAL;ABRAHAM PERDOMO PADILLA;899999330;NIT;ALCALDIA DE LENGUAZAQUE;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311393;1;EMPRENDEDOR EN PRODUCCION ORGANICA Y COMERCIALIZACION DE PLANTAS MEDICINALES Y AROMATICAS;57;COLOMBIA;25;CUNDINAMARCA;407;LENGUAZAQUE;0;;;1009;JOVENES RURALES SIN ALIANZAS;1;8;25;33;0:00;204:00;0:00;0:00;0:00;204:00;33;300;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;812249;1812249;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;04/08/2014;08/09/2014;LECTIVA;PRESENCIAL;ERNESTO ZAPA;8999994819;NIT;ALCALDIA MUNICIPAL DE TAUSA;6;PENDIENTE POR DEFINIR;9382;ENSAMBLADORES DE FABRICANTES E INSPECTORES DE EQUIPOS Y COMPONENTES ELECTRÓNICOS;93820016;1;PRINCIPIOS DE ELECTRONICA;57;COLOMBIA;25;CUNDINAMARCA;793;TAUSA;0;;;1003;AULA MÓVIL;1;21;18;39;0:00;40:00;0:00;0:00;0:00;40:00;39;40;ELECTRICIDAD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;505819;1505819;Terminada;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/04/2013;15/10/2014;PRACTICA;PRESENCIAL;GERMAN ROBAYO CRUZ;800200789;NIT;CLINICA CHIA S.A;6;PENDIENTE POR DEFINIR;1341;AUXILIARES ADMINISTRATIVOS;134126;100;APOYO ADMINISTRATIVO EN SALUD;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;0;;1;3;13;16;0:00;368:57;0:00;0:00;0:00;368:57;9;2680;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;857023;1857023;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;10/10/2014;05/12/2014;LECTIVA;PRESENCIAL;JOSE RICARDO ACOSTA;800121823;NIT;CI VUELVEN SA;1;PRIMARIO Y EXTRACTIVO;7331;TRABAJADORES AGRÍCOLAS;73311563;1;MANEJO RACIONAL DE PLAGUICIDAS;57;COLOMBIA;25;CUNDINAMARCA;817;TOCANCIPÁ;0;;;2135;ATENCION A INSTITUCIONES;1;19;0;19;0:00;46:00;0:00;0:00;0:00;46:00;19;60;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;717552;1717552;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;18/03/2014;24/07/2014;LECTIVA;PRESENCIAL;DANIEL ALBERTO BELTRAN MARTINEZ;89999935731;NIT;ALCALDIA CHOCONTA;1;PRIMARIO Y EXTRACTIVO;;;03000013;1;EMPRENDEDOR Y COMERCIALIZADOR DE OVINOS.;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;1011;JOVENES RURALES CON ALIANZAS;1;15;11;26;0:00;216:00;0:00;0:00;0:00;216:00;7;300;;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;862319;1862319;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;23/10/2014;04/12/2014;LECTIVA;PRESENCIAL;SANDRA PATRICIA MOSQUERA;800215546;NIT;INSTITUCION NACIONAL PENITENCIARIO Y CARCELARIO INPEC;4;SERVICIOS;5244;ARTESANOS;52441249;1;ELABORACIÓN DE BOLSOS CON TEJIDOS A MANO;57;COLOMBIA;11;BOGOTÁ D.C.;1;BOGOTÁ;0;;;2135;ATENCION A INSTITUCIONES;1;0;20;20;0:00;45:00;0:00;0:00;0:00;45:00;20;60;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;758264;1758264;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;12/05/2014;04/08/2014;LECTIVA;PRESENCIAL;ERNESTO RAFAEL ZAPA AVILEZ;8320039038;NIT;I. E. D. COLEGIO NACIONAL DIVERSIFICADO;6;PENDIENTE POR DEFINIR;9382;ENSAMBLADORES DE FABRICANTES E INSPECTORES DE EQUIPOS Y COMPONENTES ELECTRÓNICOS;93820016;1;PRINCIPIOS DE ELECTRONICA;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;1003;AULA MÓVIL;1;15;7;22;0:00;40:00;0:00;0:00;0:00;40:00;22;40;ELECTRICIDAD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;774801;1774801;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;09/06/2014;21/07/2014;LECTIVA;PRESENCIAL;GLORIA ISABEL KEQUESSY ANDRADE;800212433;NIT;TRANSPORTES  ARIZONA S.A.;5;TRANSVERSAL;1312;AUXILIARES DE OFICINA;13120458;1;FOMENTAR LAS RELACIONES INTERPERSONALES EN  EQUIPOS DE TRABAJO DE ALTO RENDIMIENTOS;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;2135;ATENCION A INSTITUCIONES;1;19;0;19;0:00;40:00;0:00;0:00;0:00;40:00;19;40;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;800841;1800841;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;18/07/2014;29/07/2014;LECTIVA;PRESENCIAL;DIANHAN CATHERINE VELEZ;8999993186;NIT;ALCALDIA ZIPAQUIRA;6;PENDIENTE POR DEFINIR;6373;ESTILISTAS DE ESTETICISTAS Y AFINES;63730681;1;TECNICAS DE MAQUILLAJE PROFESIONAL;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2135;ATENCION A INSTITUCIONES;1;1;16;17;0:00;50:00;0:00;0:00;0:00;50:00;17;50;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;789974;1789974;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;04/07/2014;12/07/2014;LECTIVA;PRESENCIAL;MARTHA LUCIA MARIÑO;860031579;NIT;COOPERATIVA DE TRNSPORTADORES DE ZIPAQUIRA LTDA;6;PENDIENTE POR DEFINIR;0621;GERENTES DE COMERCIO AL POR MENOR;06210001;1;FACILITAR EL SERVICIO AL CLIENTE INTERNO Y EXTERNO DE ACUERDO CON LAS POLITICAS DE LA ORGANIZACION;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2135;ATENCION A INSTITUCIONES;1;28;1;29;0:00;40:00;0:00;0:00;0:00;40:00;29;40;COMERCIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;490314;1490314;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;PRACTICA;PRESENCIAL;ANA MILENA SANCHEZ;8320021693;NIT;IED LAS VILLAS - COGUA;4;SERVICIOS;6342;RECREACIONISTAS;634205;101;RECREACIÓN;57;COLOMBIA;25;CUNDINAMARCA;200;COGUA;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;18;14;32;0:00;164:00;0:00;0:00;0:00;164:00;23;1580;HOTELERIA Y TURISMO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;767778;1767778;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;28/05/2014;11/12/2015;PRACTICA;PRESENCIAL;JEINY ROMERO RODRIGUEZ;2009498;ITS;ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA;1;PRIMARIO Y EXTRACTIVO;7334;TRABAJADORES DEL CAMPO;733410;101;PRODUCCION  AGROPECUARIA;57;COLOMBIA;25;CUNDINAMARCA;873;VILLAPINZÓN;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;3;5;8;0:00;64:00;0:00;0:00;0:00;64:00;8;2200;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;844200;1844200;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;23/09/2014;21/10/2014;LECTIVA;PRESENCIAL;SANDRA MOSQUERA;8999993953;NIT;ALCALDÍA DE GUATAVITA;3;COMERCIO;5244;ARTESANOS;52441066;1;MUÑEQUERÍA Y ARREGLOS NAVIDEÑOS NIVEL BÁSICO;57;COLOMBIA;25;CUNDINAMARCA;326;GUATAVITA;0;;;2135;ATENCION A INSTITUCIONES;1;12;11;23;0:00;24:00;0:00;0:00;0:00;24:00;23;40;INDUSTRIA;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;487575;1487575;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;15/03/2013;12/12/2014;PRACTICA;PRESENCIAL;CONSTANZA PEÑARANDA;9000500546;NIT;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL POSTPRIMARIA SIMON BOLIVAR;6;PENDIENTE POR DEFINIR;7334;TRABAJADORES DEL CAMPO;733411;100;EXPLOTACIONES AGROPECUARIAS ECOLÓGICAS;57;COLOMBIA;25;CUNDINAMARCA;407;LENGUAZAQUE;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;8;14;22;24:00;224:57;0:00;0:00;0:00;248:57;21;1580;AGROPECUARIO;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;487519;1487519;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;18/03/2013;12/12/2014;PRACTICA;PRESENCIAL;EVERLIDES ROCIO CARO VIANA;832009376;NIT;IED AGROINDUSTRIAL SANTIAGO DE CHOCONTA;1;PRIMARIO Y EXTRACTIVO;9361;OPERADORES DE CONTROL DE PROCESOS Y MÁQUINAS PARA LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS;936182;1;PROCESADOS CARNICOS;57;COLOMBIA;25;CUNDINAMARCA;183;CHOCONTÁ;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;1;10;28;38;0:00;192:00;0:00;0:00;0:00;192:00;27;1940;SERVICIOS;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;860968;1860968;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;16/10/2014;17/10/2014;LECTIVA;PRESENCIAL;CARMEN EMILSE;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;5;TRANSVERSAL;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620440;1;REENTRENAMIENTO NIVEL AVANZADO TRABAJO SEGURO EN ALTURAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;16;0;16;0:00;20:00;0:00;0:00;0:00;20:00;16;20;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;737492;1737492;Terminada;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;06/05/2014;19/05/2014;LECTIVA;PRESENCIAL;JUAN MANUEL CASTRO NIÑO;8999994650;NIT;ALCALDIA MUNICIPAL DE CAJICA;4;SERVICIOS;8492;OPERARIOS DE CARGUE Y DESCARGUE DE MATERIALES;84920079;1;ACTUALIZACION EN OPERACION Y MANTENIMIENTO DE MONTACARGAS;57;COLOMBIA;25;CUNDINAMARCA;126;CAJICA;0;;;2135;ATENCION A INSTITUCIONES;1;13;0;13;0:00;40:00;0:00;0:00;0:00;40:00;9;40;TRANSPORTE;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;855438;1855438;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;10/10/2014;26/11/2014;LECTIVA;PRESENCIAL;EDUARD LEWITS;8999994453;NIT;ALCALDIA MUNICIPAL VILLAPINZON.;6;PENDIENTE POR DEFINIR;1321;DIGITADORES;13210027;1;EXCEL INTERMEDIO;57;COLOMBIA;25;CUNDINAMARCA;873;VILLAPINZÓN;0;;;2135;ATENCION A INSTITUCIONES;1;4;16;20;0:00;60:00;0:00;0:00;0:00;60:00;20;60;TRANSVERSAL;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;835790;1835790;Terminada;8;CURSO ESPECIAL;4;MIXTA;NO A LA MEDIDA;10/09/2014;20/09/2014;LECTIVA;PRESENCIAL;EDGAR AUGUSTO PILONIETA;8999991728;NIT;ALCALDIA CHIA;4;SERVICIOS;2262;INSPECTORES DE SANIDAD DE SEGURIDAD Y SALUD OCUPACIONAL;22620094;2;BIOSEGURIDAD APLICADA  A LA COSMETOLOGIA.;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;7;17;24;0:00;40:00;0:00;0:00;0:00;40:00;24;40;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;873804;1873804;En ejecucion;8;CURSO ESPECIAL;4;MIXTA;A LA MEDIDA;29/10/2014;28/11/2014;LECTIVA;PRESENCIAL;JESUS PATAQUIVA;899999034;NIT;SERVICIO NACIONAL DE APRENDIZAJE - SENA;4;SERVICIOS;3314;AUXILIARES DE LABORATORIO CLÍNICO;33140006;1;TOMA DE MUESTRAS DE LABORATORIO.;57;COLOMBIA;25;CUNDINAMARCA;175;CHIA;0;;;2135;ATENCION A INSTITUCIONES;1;8;11;19;32:00;0:00;0:00;0:00;0:00;32:00;19;50;SALUD;
25;REGIONAL CUNDINAMARCA;9513;CENTRO DE DESARROLLO AGROEMPRESARIAL;524002;1524002;En ejecucion;2;TÉCNICO;4;MIXTA;NO A LA MEDIDA;13/05/2013;12/12/2014;PRACTICA;PRESENCIAL;JEINY ROMERO;9000500451;NIT;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL RIO FRIO;6;PENDIENTE POR DEFINIR;7334;TRABAJADORES DEL CAMPO;733411;100;EXPLOTACIONES AGROPECUARIAS ECOLÓGICAS;57;COLOMBIA;25;CUNDINAMARCA;899;ZIPAQUIRÁ;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;1;11;13;24;0:00;446:00;0:00;0:00;0:00;446:00;22;1580;AGROPECUARIO;
